Articolo__r:Product2:External_Id__c;Codice_fornitore__c;Descrizione_fornitore__c;Ranking_fornitore__c;Disponibile__c;Impegnato__c;In_spedizione__c;Conto_deposito_fornitore_Distribuzione__c;Conto_deposito_fornitore_pdv__c;Costo__c;Prezzo_di_listino__c;Prezzo_PDV__c;PAC__c
59867;UNI;Univergomma;5;1;0;0;0;0;174.80;469.00;314.68;171.34
520406;UNI;Univergomma;1;5;0;0;0;0;364.87;738.00;0;0.00
59531;UNI;Univergomma;1;5;0;0;0;0;225.01;615.00;370.44;228.24
42623;UNI;Univergomma;1;4;0;0;0;0;427.28;755.00;519.22;338.99
520317;UNI;Univergomma;5;2;0;0;0;0;250.86;509.50;401.02;242.11
531560;UNI;Univergomma;2;20;0;0;0;0;239.86;557.00;0;0.00
520394;UNI;Univergomma;1;1;0;0;0;0;333.41;679.00;0;0.00
520829;UNI;Univergomma;5;8;0;0;0;0;354.37;701.00;518.89;333.12
102408;UNI;Univergomma;3;30;0;0;0;0;18.05;27.99;0;0.00
97894;UNI;Univergomma;2;30;0;0;0;0;27.77;53.46;0;0.00
64524;UNI;Univergomma;1;30;0;0;0;0;30.30;54.50;0;0.00
64526;UNI;Univergomma;1;30;0;0;0;0;29.95;79.50;101.87;42.32
52007;UNI;Univergomma;4;30;0;0;0;0;27.00;38.60;65.07;19.84
59977;UNI;Univergomma;3;8;0;0;0;0;283.33;500.00;379.54;224.50
525752;UNI;Univergomma;5;30;0;0;0;0;74.21;125.00;130.37;66.54
51307;UNI;Univergomma;3;25;0;0;0;0;26.47;37.80;0;19.43
47992;UNI;Univergomma;5;11;0;0;0;0;140.20;279.50;227.79;138.27
518434;UNI;Univergomma;5;21;0;0;0;0;121.55;219.00;186.12;112.24
525654;UNI;Univergomma;4;14;0;0;0;0;104.35;207.50;190.17;100.64
516416;UNI;Univergomma;5;16;0;0;0;0;62.74;114.00;109.47;54.18
527957;UNI;Univergomma;2;1;0;0;0;0;56.47;107.50;111.56;55.90
75718;UNI;Univergomma;6;12;0;0;0;0;102.41;175.00;166.73;93.97
512377;UNI;Univergomma;6;4;0;0;0;0;85.02;130.50;126.27;72.30
525239;UNI;Univergomma;2;6;0;0;0;0;60.95;110.00;101.84;52.28
512418;UNI;Univergomma;5;17;0;0;0;0;79.71;121.50;119.68;66.90
520830;UNI;Univergomma;4;10;4;0;0;0;56.78;101.00;100.15;47.99
520830;UNI;Univergomma;4;10;4;0;0;0;56.78;101.00;100.15;47.99
520830;UNI;Univergomma;4;10;4;0;0;0;56.78;101.00;100.15;47.99
520830;UNI;Univergomma;4;10;0;0;0;0;56.78;101.00;100.15;47.99
520830;UNI;Univergomma;4;10;0;0;0;0;56.78;101.00;100.15;47.99
520830;UNI;Univergomma;4;10;0;0;0;0;56.78;101.00;100.15;47.99
520830;UNI;Univergomma;4;10;0;0;0;0;56.78;101.00;100.15;47.99
520830;UNI;Univergomma;4;10;0;0;0;0;56.78;101.00;100.15;47.99
520830;UNI;Univergomma;4;10;0;0;0;0;56.78;101.00;100.15;47.99
66123;UNI;Univergomma;5;10;0;0;0;0;66.14;121.00;116.4;59.86
520111;UNI;Univergomma;3;25;0;0;0;0;199.65;343.00;279.88;154.01
511943;UNI;Univergomma;1;7;0;0;0;0;207.34;374.00;284.56;171.29
529485;UNI;Univergomma;6;30;0;0;0;0;66.22;131.50;114.3;62.49
545253;UNI;Univergomma;3;30;0;0;0;0;23.33;36.45;0;0.00
532996;UNI;Univergomma;5;4;0;0;0;0;169.75;321.00;284.65;157.92
559128;UNI;Univergomma;2;2;0;0;0;0;184.43;422.00;358.94;207.62
529493;UNI;Univergomma;5;24;0;0;0;0;72.68;145.50;122.41;69.14
545300;UNI;Univergomma;3;30;0;0;0;0;40.02;78.88;0;0.00
545301;UNI;Univergomma;3;30;0;0;0;0;38.97;99.14;0;0.00
545307;UNI;Univergomma;1;30;0;0;0;0;41.03;85.22;0;0.00
545310;UNI;Univergomma;1;20;0;0;0;0;45.42;0.00;0;0.00
516637;UNI;Univergomma;1;2;0;0;0;0;101.40;213.50;175.86;101.45
545316;UNI;Univergomma;1;2;0;0;0;0;41.20;0.00;0;0.00
545318;UNI;Univergomma;1;30;0;0;0;0;40.77;0.00;0;0.00
518726;UNI;Univergomma;1;8;0;0;0;0;55.28;106.50;0;0.00
545321;UNI;Univergomma;1;27;0;0;0;0;42.89;0.00;0;0.00
529483;UNI;Univergomma;7;30;2;0;0;0;52.38;98.00;94.86;46.56
529483;UNI;Univergomma;7;30;2;0;0;0;52.38;98.00;94.86;46.56
529483;UNI;Univergomma;7;30;0;0;0;0;52.38;98.00;94.86;46.56
529483;UNI;Univergomma;7;30;0;0;0;0;52.38;98.00;94.86;46.56
545329;UNI;Univergomma;1;30;0;0;0;0;38.46;0.00;0;0.00
545335;UNI;Univergomma;1;30;0;0;0;0;39.08;0.00;0;0.00
545341;UNI;Univergomma;1;25;0;0;0;0;49.02;0.00;0;0.00
513423;UNI;Univergomma;3;14;0;0;0;0;70.15;141.50;125.4;67.24
545348;UNI;Univergomma;1;30;0;0;0;0;41.41;0.00;0;0.00
545355;UNI;Univergomma;1;20;0;0;0;0;54.93;0.00;0;0.00
545358;UNI;Univergomma;1;26;0;0;0;0;42.89;0.00;0;0.00
545368;UNI;Univergomma;1;30;0;0;0;0;42.68;0.00;0;0.00
529487;UNI;Univergomma;7;30;0;0;0;0;56.08;106.00;97.44;50.38
545383;UNI;Univergomma;1;4;0;0;0;0;54.29;0.00;0;0.00
82546;UNI;Univergomma;5;6;0;0;0;0;189.85;381.50;326.81;181.28
518716;UNI;Univergomma;8;13;0;0;0;0;186.24;377.00;269.56;179.15
90636;UNI;Univergomma;1;4;0;0;0;0;117.92;234.00;0;0.00
532928;UNI;Univergomma;4;3;0;0;0;0;139.94;268.00;236.46;131.86
546382;UNI;Univergomma;3;12;0;0;0;0;91.83;182.00;175.08;88.27
521769;UNI;Univergomma;7;30;0;0;0;0;208.76;421.50;348.81;193.71
516149;UNI;Univergomma;5;16;0;0;0;0;104.53;207.50;184.35;102.66
511965;UNI;Univergomma;2;5;0;0;0;0;262.57;454.00;354.34;203.85
59607;UNI;Univergomma;3;2;0;0;0;0;212.14;578.00;364.69;212.33
507653;UNI;Univergomma;4;2;0;0;0;0;187.55;514.00;335.33;188.26
521830;UNI;Univergomma;7;2;0;0;0;0;110.80;209.50;193.18;96.39
521425;UNI;Univergomma;3;10;0;0;0;0;121.62;309.00;213.67;113.18
521870;UNI;Univergomma;4;12;0;0;0;0;130.67;259.00;220.93;119.13
59662;UNI;Univergomma;5;2;0;0;0;0;110.56;277.00;198.99;101.15
60003;UNI;Univergomma;1;10;0;0;0;0;209.15;372.00;295.76;167.03
59721;UNI;Univergomma;3;2;0;0;0;0;106.88;288.00;203.55;111.61
507643;UNI;Univergomma;5;22;0;0;0;0;110.30;290.00;204.96;106.04
60957;UNI;Univergomma;2;6;0;0;0;0;139.93;275.00;247.68;141.06
507623;UNI;Univergomma;3;3;0;0;0;0;127.55;348.00;231.56;127.85
524885;UNI;Univergomma;2;4;0;0;0;0;163.16;321.00;284.65;157.92
521439;UNI;Univergomma;4;5;0;0;0;0;156.89;405.00;274.11;149.28
551419;UNI;Univergomma;1;3;0;0;0;0;149.62;315.50;0;0.00
517210;UNI;Univergomma;5;25;0;0;0;0;161.87;418.00;263.67;154.17
97703;UNI;Univergomma;2;10;0;0;0;0;155.34;314.00;257.64;149.22
517254;UNI;Univergomma;2;2;0;0;0;0;159.18;411.00;260.47;151.54
520034;UNI;Univergomma;6;12;0;0;0;0;149.72;266.00;216.02;121.83
504059;UNI;Univergomma;6;10;0;0;0;0;146.37;290.00;243.7;137.80
529525;UNI;Univergomma;6;26;0;0;0;0;109.35;215.50;189.06;99.73
504058;UNI;Univergomma;3;16;0;0;0;0;97.93;190.50;186.03;90.53
513263;UNI;Univergomma;3;2;0;0;0;0;108.55;217.00;0;0.00
516646;UNI;Univergomma;4;16;0;0;0;0;91.18;191.50;154.39;91.00
525404;UNI;Univergomma;2;11;0;0;0;0;104.28;198.50;0;0.00
516655;UNI;Univergomma;6;30;0;0;0;0;80.13;151.00;161.38;70.32
525418;UNI;Univergomma;4;8;0;0;0;0;92.91;194.00;155.84;92.19
532957;UNI;Univergomma;5;21;0;0;0;0;116.80;206.00;187.05;110.62
516660;UNI;Univergomma;5;30;0;0;0;0;75.15;148.50;129.45;70.56
529503;UNI;Univergomma;6;30;0;0;0;0;87.46;177.00;145.97;84.10
525399;UNI;Univergomma;6;30;0;0;0;0;104.46;212.50;175.29;100.98
529491;UNI;Univergomma;7;30;0;0;0;0;67.11;129.50;118.45;61.54
516619;UNI;Univergomma;7;30;0;0;0;0;76.46;154.00;132.65;73.18
516285;UNI;Univergomma;6;23;1;0;0;0;126.48;229.00;187.56;116.79
516285;UNI;Univergomma;6;23;1;0;0;0;126.48;229.00;187.56;116.79
516285;UNI;Univergomma;6;23;0;0;0;0;126.48;229.00;187.56;116.79
516285;UNI;Univergomma;6;23;0;0;0;0;126.48;229.00;187.56;116.79
510631;UNI;Univergomma;2;16;0;0;0;0;183.52;393.50;0;0.00
529327;UNI;Univergomma;4;11;0;0;0;0;140.00;246.00;213.04;112.67
524853;UNI;Univergomma;4;24;0;0;0;0;105.76;179.00;169.36;96.12
520827;UNI;Univergomma;2;11;0;0;0;0;117.13;224.50;197.55;106.69
521454;UNI;Univergomma;2;3;0;0;0;0;253.08;692.00;416.98;255.19
524942;UNI;Univergomma;3;6;0;0;0;0;140.08;242.00;237.24;119.06
524785;UNI;Univergomma;5;4;0;0;0;0;112.99;205.00;198.62;100.85
524641;UNI;Univergomma;3;14;0;0;0;0;131.25;239.00;235.43;117.58
512423;UNI;Univergomma;2;6;0;0;0;0;92.09;142.50;135.05;79.50
508769;UNI;Univergomma;3;30;0;0;0;0;63.07;115.00;113.13;58.08
525493;UNI;Univergomma;2;30;0;0;0;0;76.83;106.00;0;0.00
521815;UNI;Univergomma;3;6;0;0;0;0;97.50;195.00;0;0.00
518435;UNI;Univergomma;5;4;0;0;0;0;128.39;231.50;193.93;118.64
64189;UNI;Univergomma;2;2;0;0;0;0;92.28;187.00;150.33;82.90
516986;UNI;Univergomma;4;7;0;0;0;0;112.50;197.50;172.68;101.22
521095;UNI;Univergomma;6;11;0;0;0;0;118.12;227.00;180.14;107.34
508775;UNI;Univergomma;3;8;0;0;0;0;74.77;102.80;0;0.00
78664;UNI;Univergomma;6;30;0;0;0;0;64.30;119.00;114.18;60.09
516417;UNI;Univergomma;1;27;0;0;0;0;56.12;80.00;0;0.00
65993;UNI;Univergomma;3;17;0;0;0;0;67.74;124.50;118.51;61.59
512525;UNI;Univergomma;3;11;0;0;0;0;81.86;199.00;139.26;78.60
516408;UNI;Univergomma;1;2;0;0;0;0;74.99;128.50;0;0.00
508647;UNI;Univergomma;4;7;0;0;0;0;104.09;198.50;171.88;98.19
66037;UNI;Univergomma;1;7;0;0;0;0;103.57;198.50;171.88;98.19
528584;UNI;Univergomma;5;30;0;0;0;0;114.05;224.50;200.16;115.62
510320;UNI;Univergomma;2;30;0;0;0;0;102.20;246.00;0;0.00
80096;UNI;Univergomma;1;2;0;0;0;0;61.47;135.00;124.53;70.88
516431;UNI;Univergomma;4;22;0;0;0;0;50.51;93.00;95.45;42.69
537205;UNI;Univergomma;1;30;0;0;0;0;75.58;0.00;0;0.00
525476;UNI;Univergomma;2;8;0;0;0;0;76.32;111.90;0;0.00
513357;UNI;Univergomma;3;12;0;0;0;0;86.84;163.00;153.61;77.46
521804;UNI;Univergomma;6;13;0;0;0;0;99.85;192.50;175.27;95.22
516136;UNI;Univergomma;5;25;0;0;0;0;82.27;159.50;145.54;78.90
79053;UNI;Univergomma;1;26;0;0;0;0;70.36;95.90;0;0.00
513360;UNI;Univergomma;3;30;0;0;0;0;77.18;144.50;142.87;68.66
516137;UNI;Univergomma;6;19;0;0;0;0;93.29;176.50;165.64;87.32
521812;UNI;Univergomma;8;20;0;0;0;0;97.72;186.00;171.36;92.01
508782;UNI;Univergomma;3;9;0;0;0;0;83.72;161.50;141.77;81.56
520826;UNI;Univergomma;1;12;0;0;0;0;156.76;304.50;252.12;144.70
521931;UNI;Univergomma;5;6;0;0;0;0;108.10;208.00;177.63;102.90
58826;UNI;Univergomma;4;1;0;0;0;0;219.23;354.00;364.29;206.40
529488;UNI;Univergomma;5;30;0;0;0;0;57.39;109.50;101.54;52.03
59979;UNI;Univergomma;1;27;0;0;0;0;242.36;441.00;347.22;198.01
560189;UNI;Univergomma;4;24;0;0;0;0;104.03;180.00;182.02;93.96
528590;UNI;Univergomma;8;19;0;0;0;0;133.23;256.50;210.45;132.10
527556;UNI;Univergomma;1;20;0;0;0;0;368.01;1064.00;0;0.00
59607;DEL;Deldo;2;24;0;0;0;0;212.00;578.00;364.69;212.33
50252;DEL;Deldo;2;30;0;0;0;0;135.00;357.00;263.31;129.23
59541;DEL;Deldo;2;30;0;0;0;0;218.00;574.00;362.85;210.82
59867;DEL;Deldo;4;8;0;0;0;0;180.50;469.00;314.68;171.34
50417;DEL;Deldo;6;29;0;0;0;0;164.00;423.00;282.37;156.05
526029;UNI;Univergomma;6;7;0;0;0;0;101.83;258.00;190.28;94.01
528547;UNI;Univergomma;5;6;0;0;0;0;85.77;157.00;163.81;72.31
98490;UNI;Univergomma;5;13;0;0;0;0;86.54;157.00;147.62;0.00
521433;UNI;Univergomma;3;17;0;0;0;0;92.13;236.00;180.19;85.74
508170;UNI;Univergomma;2;4;0;0;0;0;173.20;371.00;314.66;182.52
521867;UNI;Univergomma;6;20;0;0;0;0;167.16;327.00;275.4;150.34
508571;UNI;Univergomma;5;23;0;0;0;0;76.92;145.50;151.72;69.12
508219;UNI;Univergomma;5;4;0;0;0;0;77.12;129.00;149.53;67.33
508528;UNI;Univergomma;5;13;0;0;0;0;78.18;145.50;151.72;69.12
508523;UNI;Univergomma;5;4;0;0;0;0;88.69;171.00;166.48;81.22
517237;UNI;Univergomma;3;3;0;0;0;0;75.58;188.00;155.85;72.51
97696;UNI;Univergomma;6;14;0;0;0;0;86.21;168.00;164.79;79.84
508171;UNI;Univergomma;1;1;0;0;0;0;86.81;152.00;164.18;79.34
59727;UNI;Univergomma;1;1;0;0;0;0;126.23;315.00;0;0.00
507626;UNI;Univergomma;4;1;0;0;0;0;123.55;318.00;217.8;116.57
524501;UNI;Univergomma;5;8;0;0;0;0;275.74;487.00;372.41;218.66
59443;UNI;Univergomma;1;1;0;0;0;0;285.72;978.00;0;0.00
103703;UNI;Univergomma;2;3;0;0;0;0;90.68;176.00;167.39;94.51
524903;UNI;Univergomma;1;3;0;0;0;0;84.70;165.00;174.61;81.17
520104;UNI;Univergomma;3;2;0;0;0;0;227.01;414.00;332.43;185.89
529354;UNI;Univergomma;2;10;0;0;0;0;265.64;462.00;345.06;207.44
526008;UNI;Univergomma;4;15;0;0;0;0;102.65;272.00;195.92;105.35
529344;UNI;Univergomma;4;25;0;0;0;0;195.13;339.00;277.68;152.21
529358;UNI;Univergomma;3;30;0;0;0;0;278.42;491.00;374.61;220.46
529424;UNI;Univergomma;2;30;0;0;0;0;148.13;256.00;218.63;117.25
529307;UNI;Univergomma;6;30;0;0;0;0;178.86;309.00;261.25;138.74
529306;UNI;Univergomma;3;7;0;0;0;0;145.87;255.00;218.07;116.79
520062;UNI;Univergomma;2;2;0;0;0;0;138.92;244.00;211.92;111.75
525444;UNI;Univergomma;4;30;0;0;0;0;71.30;133.00;122.81;67.17
525502;UNI;Univergomma;2;30;0;0;0;0;81.27;116.10;0;0.00
511913;UNI;Univergomma;3;30;0;0;0;0;230.65;427.00;339.55;191.72
526900;UNI;Univergomma;1;20;0;0;0;0;270.14;438.00;0;385.44
521109;UNI;Univergomma;1;8;0;0;0;0;264.64;438.00;0;385.44
526914;UNI;Univergomma;1;28;0;0;0;0;305.44;504.00;0;443.52
521112;UNI;Univergomma;1;8;0;0;0;0;301.53;504.00;0;443.52
526926;UNI;Univergomma;1;3;0;0;0;0;350.67;591.00;0;520.08
526924;UNI;Univergomma;1;6;0;0;0;0;341.28;610.00;0;536.80
526906;UNI;Univergomma;1;9;0;0;0;0;422.87;719.00;0;632.72
58989;DEL;Deldo;3;8;0;0;0;0;113.00;209.00;217.42;102.82
524830;DEL;Deldo;1;30;0;0;0;0;93.50;194.00;190.94;101.27
529000;DEL;Deldo;1;30;0;0;0;0;46.00;64.50;0;0.00
542079;DEL;Deldo;2;30;0;0;0;0;47.00;0.00;0;0.00
518755;UNI;Univergomma;4;4;0;0;0;0;61.68;120.50;107.92;57.26
522747;UNI;Univergomma;4;5;0;0;0;0;119.17;234.00;193.32;115.76
529428;UNI;Univergomma;3;5;0;0;0;0;170.73;295.00;253.57;132.45
518705;UNI;Univergomma;3;3;0;0;0;0;113.27;220.50;0;0.00
90669;UNI;Univergomma;5;8;0;0;0;0;200.22;395.00;0;0.00
90608;UNI;Univergomma;3;12;0;0;0;0;119.56;226.00;0;0.00
79774;UNI;Univergomma;1;1;0;0;0;0;97.16;192.50;0;0.00
508281;UNI;Univergomma;5;6;0;0;0;0;117.95;214.00;192.29;114.92
516616;UNI;Univergomma;7;4;0;0;0;0;204.90;412.50;344.79;196.02
520611;DEL;Deldo;2;30;0;0;0;0;119.00;232.00;0;0.00
532952;DEL;Deldo;3;7;0;0;0;0;129.00;242.00;220.84;119.06
548654;DEL;Deldo;1;30;0;0;0;0;109.00;216.00;0;0.00
532997;DEL;Deldo;5;28;0;0;0;0;164.00;301.00;272.64;148.08
529858;DEL;Deldo;3;30;0;0;0;0;197.00;366.00;334.7;187.75
508527;DEL;Deldo;1;30;0;0;0;0;117.00;247.00;210.46;117.27
508528;DEL;Deldo;2;7;0;0;0;0;78.50;145.50;151.72;69.12
44399;DEL;Deldo;5;17;0;0;0;0;89.00;160.50;140.23;79.40
508413;DEL;Deldo;2;30;0;0;0;0;217.00;445.50;362.24;204.72
521768;DEL;Deldo;3;30;0;0;0;0;179.50;353.00;310.45;162.27
521769;DEL;Deldo;5;23;0;0;0;0;210.00;421.50;348.81;193.71
521783;DEL;Deldo;1;30;0;0;0;0;89.00;172.50;156.2;85.34
525511;UNI;Univergomma;1;30;0;0;0;0;82.94;166.50;165.9;80.75
546734;UNI;Univergomma;4;20;0;0;0;0;83.00;159.50;150.36;80.55
533001;UNI;Univergomma;6;6;0;0;0;0;147.35;279.00;259.44;137.26
532997;UNI;Univergomma;3;4;0;0;0;0;157.55;301.00;272.64;148.08
532930;UNI;Univergomma;1;15;0;0;0;0;201.28;502.50;0;0.00
532998;UNI;Univergomma;6;2;0;0;0;0;167.33;316.00;281.66;155.47
532969;UNI;Univergomma;4;20;0;0;0;0;140.90;263.00;233.44;129.39
532958;UNI;Univergomma;3;4;0;0;0;0;194.07;356.00;319.33;175.15
78907;UNI;Univergomma;4;16;0;0;0;0;57.90;109.50;105.53;55.30
522895;UNI;Univergomma;2;1;0;0;0;0;84.06;166.50;165.9;80.75
546737;UNI;Univergomma;3;8;0;0;0;0;89.80;173.00;158.67;87.36
546372;UNI;Univergomma;4;3;0;0;0;0;83.19;161.50;162.95;78.33
524786;UNI;Univergomma;1;2;0;0;0;0;165.02;324.00;300.13;159.41
57218;UNI;Univergomma;3;5;0;0;0;0;82.56;167.50;143.36;82.86
516074;UNI;Univergomma;6;30;0;0;0;0;121.89;233.00;206.37;107.20
521783;UNI;Univergomma;7;30;0;0;0;0;91.42;172.50;156.2;85.34
521762;UNI;Univergomma;1;2;0;0;0;0;123.81;239.00;0;0.00
521768;UNI;Univergomma;6;30;0;0;0;0;176.63;353.00;310.45;162.27
525086;UNI;Univergomma;5;6;0;0;0;0;111.84;211.50;194.31;97.31
517036;UNI;Univergomma;1;2;0;0;0;0;289.09;512.00;0;450.56
526910;UNI;Univergomma;1;16;0;0;0;0;307.25;574.00;0;505.12
521106;UNI;Univergomma;1;20;0;0;0;0;544.32;991.00;0;872.08
526927;UNI;Univergomma;1;26;0;0;0;0;368.33;621.00;0;546.48
526920;UNI;Univergomma;1;10;0;0;0;0;407.75;719.00;0;0.00
532965;UNI;Univergomma;2;8;0;0;0;0;95.24;163.00;171.19;85.08
506878;UNI;Univergomma;3;2;0;0;0;0;224.57;488.50;0;0.00
59524;UNI;Univergomma;2;4;0;0;0;0;239.27;647.00;385.11;240.27
516755;UNI;Univergomma;2;5;0;0;0;0;82.86;164.00;141.91;82.82
62795;UNI;Univergomma;3;3;0;0;0;0;122.47;216.00;178.56;110.16
520113;UNI;Univergomma;4;7;0;0;0;0;161.24;295.00;240.42;135.11
520114;UNI;Univergomma;2;3;0;0;0;0;140.00;250.00;215.28;114.50
508572;DEL;Deldo;1;30;0;0;0;0;74.50;138.00;135.38;68.27
516172;DEL;Deldo;1;24;0;0;0;0;106.50;203.50;185.29;96.64
508513;DEL;Deldo;3;30;0;0;0;0;80.00;145.50;151.72;69.12
521858;DEL;Deldo;4;21;0;0;0;0;230.00;481.00;375.29;221.02
508518;DEL;Deldo;1;9;0;0;0;0;74.50;156.00;0;0.00
521866;DEL;Deldo;3;6;0;0;0;0;184.00;344.50;285.18;158.36
521826;DEL;Deldo;2;30;0;0;0;0;120.00;240.00;226.67;110.40
521872;DEL;Deldo;4;14;0;0;0;0;275.50;556.50;424.41;255.68
522738;DEL;Deldo;2;6;0;0;0;0;109.00;211.50;194.31;97.31
525051;DEL;Deldo;2;30;0;0;0;0;262.00;560.50;440.31;257.51
525110;DEL;Deldo;3;30;0;0;0;0;261.00;547.50;433.02;251.54
521836;DEL;Deldo;2;30;0;0;0;0;112.00;216.50;192.82;102.81
522759;DEL;Deldo;2;30;0;0;0;0;222.00;440.00;359.16;202.20
548488;DEL;Deldo;3;30;0;0;0;0;240.00;488.50;386.32;224.46
521804;DEL;Deldo;1;30;0;0;0;0;99.50;192.50;175.27;95.22
528487;DEL;Deldo;4;20;0;0;0;0;114.00;225.00;197.73;106.84
516136;DEL;Deldo;1;30;0;0;0;0;84.00;159.50;145.54;78.90
516138;DEL;Deldo;2;30;0;0;0;0;115.00;231.50;0;0.00
528501;DEL;Deldo;4;22;0;0;0;0;77.50;139.50;127.56;69.01
521812;DEL;Deldo;1;30;0;0;0;0;97.00;186.00;171.36;92.01
47891;DEL;Deldo;4;11;4;0;0;0;132.00;240.00;194.13;118.73
47891;DEL;Deldo;4;11;4;0;0;0;132.00;240.00;194.13;118.73
47891;DEL;Deldo;4;11;0;0;0;0;132.00;240.00;194.13;118.73
47891;DEL;Deldo;4;11;0;0;0;0;132.00;240.00;194.13;118.73
549761;DEL;Deldo;2;30;0;0;0;0;36.50;0.00;0;0.00
549767;DEL;Deldo;1;11;0;0;0;0;33.00;0.00;0;0.00
549797;DEL;Deldo;1;30;0;0;0;0;46.00;0.00;0;0.00
549808;DEL;Deldo;1;19;0;0;0;0;67.50;0.00;0;0.00
549817;DEL;Deldo;1;30;0;0;0;0;50.00;0.00;0;0.00
516429;DEL;Deldo;1;30;0;0;0;0;91.00;181.00;157.01;86.00
520322;DEL;Deldo;2;27;0;0;0;0;95.00;188.50;161.38;89.58
510680;DEL;Deldo;2;7;0;0;0;0;239.00;496.00;393.19;235.69
529383;UNI;Univergomma;2;3;0;0;0;0;130.75;377.00;261.26;138.75
529326;UNI;Univergomma;1;6;0;0;0;0;144.62;373.00;243.03;137.25
525896;UNI;Univergomma;3;18;0;0;0;0;197.46;539.00;353.63;197.66
529309;UNI;Univergomma;6;16;0;0;0;0;119.65;302.00;210.46;110.55
529420;UNI;Univergomma;5;14;0;0;0;0;94.45;236.00;180.19;85.74
547317;UNI;Univergomma;3;16;0;0;0;0;186.17;516.00;343.08;189.02
65371;UNI;Univergomma;5;14;0;0;0;0;56.02;114.00;104.88;49.02
542474;UNI;Univergomma;5;30;0;0;0;0;43.63;88.00;91.24;37.84
517258;UNI;Univergomma;4;1;0;0;0;0;99.56;241.00;0;0.00
558788;UNI;Univergomma;4;8;0;0;0;0;41.66;83.00;88.62;35.69
558787;UNI;Univergomma;4;12;0;0;0;0;35.40;70.00;81.8;30.10
558782;UNI;Univergomma;4;9;0;0;0;0;30.76;61.00;77.08;26.23
525904;UNI;Univergomma;3;14;0;0;0;0;137.68;377.00;261.26;138.75
526908;UNI;Univergomma;1;1;0;0;0;0;473.23;944.00;0;0.00
546426;UNI;Univergomma;2;30;0;0;0;0;48.46;86.00;93.85;43.43
547314;UNI;Univergomma;5;4;0;0;0;0;161.29;439.00;300.92;160.06
521859;UNI;Univergomma;4;8;0;0;0;0;167.21;334.00;292.98;153.55
525882;UNI;Univergomma;3;11;0;0;0;0;113.07;350.00;232.48;128.60
529386;UNI;Univergomma;5;30;0;0;0;0;182.61;491.00;331.62;179.62
529395;UNI;Univergomma;1;25;0;0;0;0;177.23;516.00;336.25;189.02
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
64161;UNI;Univergomma;5;28;0;0;75;0;60.83;118.00;105.38;62.82
517236;UNI;Univergomma;3;7;0;0;0;0;102.75;281.00;200.21;108.87
517211;UNI;Univergomma;3;20;0;0;0;0;159.66;425.00;283.28;156.80
518412;UNI;Univergomma;4;30;0;0;0;0;68.84;134.00;126.55;63.41
521446;UNI;Univergomma;3;12;0;0;0;0;122.63;320.00;218.72;117.32
525066;UNI;Univergomma;1;4;0;0;0;0;160.78;321.00;0;0.00
528565;UNI;Univergomma;3;2;0;0;0;0;117.61;220.50;199.36;101.45
524750;UNI;Univergomma;3;10;0;0;0;0;85.47;145.00;147.08;77.86
560213;UNI;Univergomma;3;30;0;0;0;0;86.37;162.00;172.82;79.70
508179;UNI;Univergomma;6;1;0;0;0;0;167.87;329.00;303.12;161.86
63624;UNI;Univergomma;4;30;1;0;2;0;64.45;128.00;115.18;56.80
63624;UNI;Univergomma;4;30;1;0;2;0;64.45;128.00;115.18;56.80
63624;UNI;Univergomma;4;30;1;0;2;0;64.45;128.00;115.18;56.80
63624;UNI;Univergomma;4;30;1;0;2;0;64.45;128.00;115.18;56.80
63624;UNI;Univergomma;4;30;0;0;2;0;64.45;128.00;115.18;56.80
63624;UNI;Univergomma;4;30;0;0;2;0;64.45;128.00;115.18;56.80
63624;UNI;Univergomma;4;30;0;0;2;0;64.45;128.00;115.18;56.80
63624;UNI;Univergomma;4;30;0;0;2;0;64.45;128.00;115.18;56.80
63624;UNI;Univergomma;4;30;0;0;2;0;64.45;128.00;115.18;56.80
63624;UNI;Univergomma;4;30;0;0;2;0;64.45;128.00;115.18;56.80
63624;UNI;Univergomma;4;30;0;0;2;0;64.45;128.00;115.18;56.80
